ENSG	Gene	NumTypesSig	Types
ENSG00000230916.2	MTCO1P53	10	BRCA KICH KIRC KIRP LAML LGG PCPG SKCM STAD THCA
ENSG00000157326.17	DHRS4	10	BRCA COAD DLBC HNSC KIRP LGG LIHC PRAD THYM UCEC
ENSG00000187116.12	LILRA5	10	BLCA BRCA CESC COAD GBM KIRP LUAD LUSC SARC TGCT
ENSG00000166523.6	CLEC4E	10	ACC BLCA BRCA GBM KICH LUSC PCPG SARC SKCM UCEC
ENSG00000131153.7	GINS2	10	CESC COAD DLBC KIRC LUAD OV PAAD PRAD THCA THYM
ENSG00000149798.4	CDC42EP2	10	BLCA BRCA DLBC LGG PAAD PCPG PRAD SARC TGCT UCEC
ENSG00000106591.3	MRPL32	10	BRCA COAD GBM HNSC LUAD LUSC OV PRAD STAD THCA
ENSG00000255262.3	ELOBP2	10	BLCA CESC COAD ESCA HNSC LUSC OV PRAD SARC STAD
ENSG00000160087.19	UBE2J2	10	BRCA COAD DLBC HNSC LGG PRAD READ SARC THCA THYM
ENSG00000103202.11	NME4	10	BRCA HNSC KIRC KIRP LGG LUAD OV PRAD THCA THYM
ENSG00000115523.15	GNLY	10	ACC BLCA BRCA CESC LGG MESO OV SARC THCA UCEC
ENSG00000233966.1	UBE2SP1	10	BLCA BRCA CESC COAD DLBC HNSC LUSC PCPG READ THYM
ENSG00000213563.5	C8orf82	10	BRCA COAD HNSC LIHC MESO PRAD READ TGCT THCA THYM
ENSG00000243964.1	RPL23AP65	10	COAD DLBC ESCA GBM LAML LUAD OV READ STAD THYM
ENSG00000131477.9	RAMP2	10	ACC BLCA LGG LUAD PCPG PRAD READ STAD TGCT UCEC
ENSG00000197582.5	GPX1P1	10	BLCA BRCA COAD GBM KIRC LGG OV READ SARC SKCM
ENSG00000136938.8	ANP32B	10	BLCA BRCA CESC DLBC HNSC LAML LGG PRAD SARC THYM
ENSG00000124541.6	RRP36	10	BLCA BRCA COAD DLBC HNSC LUAD PRAD SARC TGCT THYM
ENSG00000271870.1	AC024060.1	10	BRCA HNSC LGG PCPG PRAD STAD TGCT THCA THYM UCEC
ENSG00000276075.1	AC027682.6	10	BRCA GBM KIRC KIRP LGG LIHC MESO SKCM THYM UCEC
ENSG00000125520.12	SLC2A4RG	10	BLCA BRCA HNSC LGG PAAD PRAD SKCM TGCT THCA THYM
ENSG00000272707.1	AC046143.2	10	BRCA CESC DLBC HNSC KIRP SARC TGCT THCA THYM UCEC
ENSG00000005448.15	WDR54	10	BLCA CESC COAD DLBC GBM HNSC PRAD SARC THCA THYM
ENSG00000101443.16	WFDC2	10	GBM KIRC LGG LUAD OV PAAD PRAD TGCT THCA UCEC
ENSG00000145824.11	CXCL14	10	COAD ESCA GBM HNSC KIRC KIRP LUAD PCPG READ UCEC
ENSG00000226499.1	AL136380.1	10	BLCA CESC DLBC ESCA KIRP SARC STAD THYM UCEC UCS
ENSG00000166710.16	B2M	10	BRCA COAD GBM LAML LGG LUAD LUSC OV SARC THCA
ENSG00000197249.11	SERPINA1	10	ACC BLCA BRCA KIRC LGG LIHC LUAD SARC THCA UCEC
ENSG00000236876.3	TMSB4XP1	10	BRCA CESC ESCA GBM LAML LUAD LUSC OV SARC STAD
ENSG00000234779.1	BNC2-AS1	10	ACC BLCA BRCA KIRC KIRP MESO OV PRAD SARC THYM
ENSG00000124702.16	KLHDC3	10	BLCA BRCA COAD DLBC HNSC PRAD READ SARC TGCT THYM
ENSG00000162882.13	HAAO	10	ACC BLCA BRCA DLBC LGG LIHC PCPG PRAD TGCT THCA
ENSG00000274605.1	AL355338.1	10	BRCA COAD GBM KIRC KIRP LUAD OV PAAD PRAD STAD
ENSG00000119048.6	UBE2B	10	CESC COAD GBM HNSC LAML LUAD LUSC OV STAD TGCT
ENSG00000130772.12	MED18	10	COAD DLBC GBM HNSC LGG LUAD LUSC READ SARC THYM
ENSG00000211679.2	IGLC3	10	ACC BLCA BRCA GBM KIRC LUSC OV SARC SKCM THCA
ENSG00000233483.2	AC008105.2	10	COAD DLBC KIRC KIRP OV PRAD READ THCA THYM UCEC
ENSG00000108602.16	ALDH3A1	10	BRCA COAD KIRC KIRP LGG LIHC PAAD PRAD TGCT THYM
ENSG00000235363.1	SNRPGP10	10	BLCA CESC COAD ESCA GBM HNSC LUAD LUSC OV READ
ENSG00000122490.17	PQLC1	10	BLCA BRCA CHOL HNSC KIRP LGG LIHC PRAD SARC THYM
ENSG00000228834.1	AL445189.2	10	BRCA CESC COAD ESCA GBM HNSC LUSC OV READ STAD
ENSG00000147383.9	NSDHL	10	BRCA CESC COAD LUAD MESO PAAD PRAD READ THYM UCS
ENSG00000237181.1	AC147651.4	10	BLCA CESC GBM LGG LUAD LUSC PCPG SARC THYM UCEC
ENSG00000182557.6	SPNS3	10	BLCA BRCA COAD LGG LUAD READ SARC TGCT THYM UCEC
ENSG00000189283.8	FHIT	10	KIRP LGG MESO OV PCPG PRAD STAD TGCT THYM UCEC
ENSG00000238103.4	RPL9P7	10	BRCA DLBC ESCA GBM LAML LUAD OV PRAD STAD UCEC
ENSG00000255100.1	AP003119.2	10	BRCA GBM HNSC KIRC KIRP LIHC PRAD TGCT THCA UCEC
ENSG00000023191.15	RNH1	10	BLCA BRCA COAD HNSC LGG MESO PAAD PRAD SARC THCA
ENSG00000144485.9	HES6	10	BRCA CHOL COAD KIRC PAAD PRAD TGCT THCA THYM UCEC
ENSG00000173369.14	C1QB	10	ACC BLCA BRCA CESC COAD GBM LGG LUSC SARC THCA
ENSG00000197409.7	HIST1H3D	10	CESC COAD GBM HNSC KIRC KIRP OV PAAD SARC THYM
ENSG00000170276.5	HSPB2	10	BLCA BRCA GBM KIRC KIRP LGG MESO OV PCPG PRAD
ENSG00000162511.7	LAPTM5	10	ACC BLCA BRCA CESC LGG LUSC SARC THCA THYM UCEC
ENSG00000090554.11	FLT3LG	10	BLCA BRCA CESC LGG PRAD SARC SKCM THCA THYM UCEC
ENSG00000182551.12	ADI1	10	BRCA COAD GBM KIRC KIRP LAML LGG LIHC PRAD THCA
ENSG00000117472.8	TSPAN1	10	COAD DLBC GBM KIRC LUAD LUSC PRAD SKCM STAD TGCT
ENSG00000134996.11	OSTF1	10	BRCA COAD ESCA GBM LGG LUAD LUSC OV SARC TGCT
ENSG00000160284.13	SPATC1L	10	BLCA BRCA COAD DLBC LGG PCPG PRAD READ THCA THYM
ENSG00000116353.14	MECR	10	BLCA BRCA CHOL COAD HNSC LIHC MESO PRAD THCA THYM
ENSG00000126249.6	PDCD2L	10	BRCA CESC COAD GBM HNSC KIRC LGG LUAD THCA THYM
ENSG00000160113.5	NR2F6	10	BRCA COAD HNSC KIRC LGG MESO PRAD READ SARC THCA
ENSG00000126456.14	IRF3	10	BRCA DLBC HNSC LGG PRAD SARC TGCT THCA THYM UCEC
ENSG00000215375.5	MYL5	10	DLBC HNSC LGG PCPG PRAD SARC TGCT THCA THYM UCEC
ENSG00000170290.3	SLN	10	BLCA BRCA GBM KIRC LUSC OV PCPG PRAD STAD TGCT
ENSG00000100997.17	ABHD12	10	BRCA DLBC KIRC LGG PRAD SARC THCA THYM UCEC UCS
ENSG00000171345.12	KRT19	10	BLCA CESC COAD KIRC LGG LUAD PAAD PRAD TGCT THCA
ENSG00000234694.1	AL139289.2	10	BLCA BRCA COAD HNSC OV PRAD SKCM STAD THCA UCEC
ENSG00000133250.12	ZNF414	10	BRCA COAD DLBC ESCA MESO PRAD READ THCA THYM UCS
ENSG00000213246.5	SUPT4H1	10	COAD GBM HNSC KIRC LUAD LUSC OV PRAD READ THCA
ENSG00000104960.14	PTOV1	10	BRCA DLBC HNSC LGG MESO PCPG PRAD THCA THYM UCEC
ENSG00000175294.5	CATSPER1	10	BLCA BRCA LAML LUAD LUSC PAAD SARC SKCM THCA UCEC
ENSG00000047579.18	DTNBP1	10	BLCA BRCA DLBC LGG MESO PRAD SARC TGCT THCA THYM
ENSG00000232412.1	AL121601.1	10	GBM HNSC KIRP LGG OV PCPG PRAD THCA THYM UCEC
ENSG00000133398.3	MED10	10	BRCA CESC COAD GBM HNSC LGG OV PRAD TGCT THCA
ENSG00000189046.9	ALKBH2	10	BRCA CESC COAD GBM HNSC LIHC PRAD THCA THYM UCEC
ENSG00000025770.17	NCAPH2	10	BRCA CESC COAD DLBC PAAD PRAD READ THCA THYM UCS
ENSG00000148057.14	IDNK	10	COAD GBM KIRP LGG LIHC PRAD READ SKCM STAD UCEC
ENSG00000273466.1	AC012510.1	10	BRCA CESC DLBC HNSC KIRP LGG PCPG SARC THYM UCEC
ENSG00000274383.1	AC103691.1	10	DLBC LAML PCPG PRAD SKCM STAD TGCT THCA THYM UCEC
ENSG00000168071.20	CCDC88B	10	ACC BLCA BRCA KICH LGG PRAD SARC THCA THYM UCEC
ENSG00000175482.7	POLD4	10	BLCA DLBC HNSC LGG PRAD SARC SKCM TGCT THCA UCEC
ENSG00000267106.4	ZNF561-AS1	10	BRCA DLBC GBM HNSC LUAD LUSC PRAD READ THCA THYM
ENSG00000233270.1	SNRPEP4	10	BRCA COAD DLBC ESCA GBM LAML LGG OV STAD THYM
ENSG00000100399.14	CHADL	10	BRCA CESC COAD LGG PRAD READ TGCT THCA THYM UCEC
ENSG00000181404.15	WASHC1	10	BRCA DLBC HNSC LGG MESO PCPG PRAD THCA THYM UCEC
ENSG00000277203.1	F8A1	10	BLCA BRCA CESC KICH KIRC PRAD SKCM TGCT THCA THYM
ENSG00000204525.13	HLA-C	10	BLCA BRCA CESC LGG LUAD LUSC MESO SARC SKCM THCA
ENSG00000101470.8	TNNC2	10	BLCA BRCA DLBC PCPG PRAD READ SKCM TGCT THCA UCEC
ENSG00000253520.1	AC136628.3	10	ACC BLCA BRCA DLBC PCPG PRAD SARC STAD THYM UCEC
ENSG00000160214.11	RRP1	10	BRCA CESC DLBC HNSC KIRP PRAD SARC THCA THYM UCEC
ENSG00000223804.4	AC244669.1	10	BLCA GBM HNSC KIRC LGG PRAD SARC TGCT THCA UCEC
ENSG00000137692.10	DCUN1D5	10	BLCA BRCA COAD GBM HNSC LUAD LUSC OV SARC THYM
ENSG00000188612.10	SUMO2	10	CESC GBM HNSC KIRC LAML LUAD LUSC OV STAD THCA
ENSG00000198888.2	MT-ND1	10	ACC KICH KIRC LAML LGG PCPG SKCM STAD TGCT THCA
ENSG00000188229.5	TUBB4B	10	BLCA BRCA COAD HNSC LGG PRAD SARC THCA THYM UCEC
ENSG00000110628.12	SLC22A18	10	COAD KIRC KIRP LIHC PRAD READ SARC SKCM TGCT THCA
ENSG00000065054.12	SLC9A3R2	10	ACC BLCA DLBC LGG LIHC PCPG PRAD SARC TGCT UCEC
ENSG00000105135.14	ILVBL	10	BRCA COAD DLBC HNSC KIRP LUAD LUSC PRAD READ THYM
ENSG00000025434.17	NR1H3	10	BLCA BRCA COAD GBM KIRP LGG PRAD READ SARC UCEC
ENSG00000265743.1	AC138207.5	10	ACC BLCA HNSC LAML LGG PCPG SARC TGCT THCA UCEC
ENSG00000081041.8	CXCL2	10	ACC BLCA BRCA COAD LGG PCPG SARC SKCM STAD TGCT
ENSG00000186222.4	BLOC1S4	10	BRCA COAD HNSC LUAD PRAD READ SARC TGCT THCA THYM
ENSG00000167747.12	C19orf48	10	BLCA BRCA CESC DLBC HNSC KIRC KIRP PRAD THCA THYM
ENSG00000276148.1	AC084824.5	10	BRCA CESC DLBC LGG PCPG PRAD TGCT THCA THYM UCEC
ENSG00000100429.16	HDAC10	10	BRCA DLBC HNSC KIRP PRAD SARC TGCT THCA THYM UCEC
ENSG00000170231.14	FABP6	10	BRCA COAD HNSC KIRC KIRP LGG LUAD READ THYM UCEC
ENSG00000276026.1	NA	10	BLCA GBM KIRC KIRP LGG OV SKCM STAD THYM UCEC
ENSG00000256968.1	SNRPEP2	10	BRCA CESC DLBC GBM HNSC LUSC OV STAD THYM UCEC
ENSG00000018280.15	SLC11A1	10	BLCA BRCA KICH LGG PRAD SARC SKCM TGCT THCA THYM
ENSG00000007312.11	CD79B	10	ACC BLCA BRCA GBM PCPG PRAD SARC THCA THYM UCEC
ENSG00000088832.13	FKBP1A	10	BLCA BRCA CESC GBM HNSC PCPG SARC TGCT THYM UCS
ENSG00000182810.6	DDX28	10	BRCA COAD GBM HNSC KIRP LUAD LUSC READ THCA THYM
ENSG00000168303.6	MPLKIP	10	BRCA COAD GBM HNSC LAML LUSC OV PRAD READ STAD
ENSG00000204386.9	NEU1	10	COAD GBM KIRC KIRP LUAD LUSC READ SARC TGCT THCA
ENSG00000188483.7	IER5L	10	BLCA BRCA COAD PAAD PRAD READ SARC TGCT THCA UCEC
ENSG00000119185.11	ITGB1BP1	10	BLCA BRCA COAD GBM HNSC LUAD LUSC OV SARC THCA
ENSG00000100028.10	SNRPD3	10	BRCA CESC DLBC HNSC OV PAAD THCA THYM UCEC UCS
ENSG00000124588.18	NQO2	10	BRCA COAD KIRC KIRP LGG LIHC PRAD TGCT THCA UCEC
ENSG00000119878.5	CRIPT	10	BRCA COAD GBM HNSC LAML LGG LUAD LUSC OV STAD
ENSG00000267049.1	AC002398.1	10	BRCA CESC DLBC HNSC LGG PCPG SARC THCA THYM UCEC
ENSG00000122679.7	RAMP3	10	BLCA KIRP LGG LIHC PCPG PRAD READ SARC SKCM UCEC
ENSG00000275632.1	AL035461.2	10	BRCA CESC DLBC HNSC LAML LGG PCPG PRAD THYM UCEC
ENSG00000165704.13	HPRT1	10	BRCA COAD GBM KIRC LAML LUAD LUSC OV TGCT THCA
ENSG00000196998.14	WDR45	10	BRCA HNSC LGG MESO PRAD SARC TGCT THCA THYM UCEC
ENSG00000225840.2	AC010970.1	10	CESC COAD DLBC GBM HNSC KIRC KIRP LUSC PRAD READ
ENSG00000021355.11	SERPINB1	10	BLCA COAD GBM LGG LUAD LUSC SARC STAD TGCT UCEC
ENSG00000199753.1	SNORD104	10	BRCA COAD HNSC LGG PCPG PRAD SKCM TGCT THCA THYM
ENSG00000123136.13	DDX39A	10	BRCA COAD DLBC HNSC PAAD PRAD READ SKCM THCA THYM
ENSG00000123810.6	B9D2	10	COAD DLBC GBM LGG MESO PRAD READ SARC THYM UCS
ENSG00000220201.6	ZGLP1	10	BLCA DLBC HNSC LGG MESO PRAD SARC THCA THYM UCEC
ENSG00000077152.8	UBE2T	10	BRCA COAD GBM KIRC LUAD LUSC OV PAAD THCA THYM
ENSG00000255284.1	AP006621.3	10	BLCA BRCA DLBC HNSC LGG PRAD TGCT THCA THYM UCEC
ENSG00000166278.13	C2	10	ACC BLCA BRCA KIRP LGG LIHC SARC THCA THYM UCEC
ENSG00000122133.15	PAEP	10	BLCA BRCA DLBC ESCA HNSC KIRC LUSC PAAD SARC TGCT
ENSG00000123689.5	G0S2	10	BLCA KIRC LAML LGG PAAD PRAD SARC TGCT THCA UCEC
ENSG00000156990.13	RPUSD3	10	BLCA BRCA COAD GBM HNSC KIRP PRAD READ THCA THYM
ENSG00000211772.7	TRBC2	10	ACC BLCA BRCA CESC LGG OV SARC THCA THYM UCEC
ENSG00000223722.3	AC023157.1	10	BLCA BRCA CESC COAD ESCA LUSC MESO OV READ STAD
ENSG00000136490.7	LIMD2	10	ACC BLCA BRCA DLBC PRAD SARC TGCT THCA THYM UCEC
ENSG00000178999.11	AURKB	10	BLCA BRCA CESC COAD HNSC PAAD TGCT THCA THYM UCS
ENSG00000220583.1	RPL35P2	10	CESC COAD DLBC ESCA GBM HNSC OV READ SARC SKCM
ENSG00000102575.9	ACP5	10	ACC BLCA BRCA CESC KIRP LGG LUAD SARC THCA UCEC
ENSG00000247271.5	ZBED5-AS1	10	COAD GBM LAML LGG MESO OV PRAD SARC SKCM STAD
ENSG00000139637.12	C12orf10	10	CESC COAD DLBC GBM HNSC KIRC PRAD THCA THYM UCEC
ENSG00000002822.14	MAD1L1	10	BLCA BRCA CESC DLBC HNSC LGG PRAD SARC THCA THYM
ENSG00000019582.13	CD74	10	ACC BLCA BRCA CESC LGG OV PCPG SARC THCA UCEC
ENSG00000087842.9	PIR	10	BRCA COAD GBM KIRC KIRP LGG LIHC LUSC OV THYM
ENSG00000272010.1	AC100814.1	10	BRCA KIRC LGG OV PCPG PRAD SKCM STAD THCA UCEC
ENSG00000167656.4	LY6D	10	BRCA COAD HNSC LUAD LUSC PCPG PRAD STAD TGCT THCA
ENSG00000101363.11	MANBAL	10	CESC COAD GBM HNSC KIRC LGG LUAD LUSC PRAD READ
ENSG00000165475.12	CRYL1	10	COAD GBM KIRP LGG LIHC LUAD LUSC OV READ SARC
ENSG00000153391.14	INO80C	10	BRCA CESC GBM HNSC MESO PRAD SARC STAD THCA THYM
ENSG00000131097.5	HIGD1B	10	DLBC GBM LGG LUAD PCPG PRAD SARC TGCT THYM UCEC
ENSG00000213445.7	SIPA1	10	BLCA BRCA LGG PCPG PRAD READ SARC THCA THYM UCEC
ENSG00000129355.6	CDKN2D	10	BLCA BRCA CESC ESCA HNSC LGG PRAD TGCT THCA THYM
ENSG00000106733.19	NMRK1	10	BRCA CESC ESCA GBM LGG MESO PRAD SARC SKCM UCEC
ENSG00000122390.16	NAA60	10	BRCA CESC LGG PCPG PRAD SARC TGCT THCA THYM UCEC
ENSG00000104856.12	RELB	10	BLCA BRCA CESC DLBC LGG PAAD SARC TGCT THCA THYM
ENSG00000224550.1	AC114491.1	10	COAD ESCA GBM KIRC LAML LUAD OV READ STAD THYM
ENSG00000104129.8	DNAJC17	10	CESC DLBC HNSC LIHC PRAD TGCT THCA THYM UCEC UCS
ENSG00000260428.2	SCX	10	BRCA COAD DLBC HNSC LGG PAAD PRAD READ TGCT THYM
ENSG00000112699.9	GMDS	10	BLCA BRCA CHOL LGG MESO PRAD TGCT THCA UCEC UCS
ENSG00000134333.12	LDHA	10	BRCA COAD GBM HNSC KIRC LUAD LUSC OV STAD TGCT
ENSG00000173207.11	CKS1B	10	BRCA CESC COAD GBM HNSC LUAD LUSC OV PAAD THYM
ENSG00000089248.6	ERP29	10	BRCA HNSC KIRC LAML LGG PRAD SARC THCA UCEC UCS
ENSG00000185803.7	SLC52A2	10	BLCA BRCA HNSC KIRC MESO PAAD PRAD SARC THCA THYM
ENSG00000260095.1	AC106820.3	10	BRCA CESC HNSC KIRP LGG PCPG PRAD TGCT THYM UCEC
ENSG00000189306.9	RRP7A	10	BRCA CESC DLBC HNSC LUAD PRAD SARC THCA THYM UCEC
ENSG00000219451.3	RPL23P8	10	BRCA COAD DLBC ESCA GBM LAML LUAD OV READ STAD
ENSG00000169718.16	DUS1L	10	BRCA HNSC KICH KIRP PRAD SARC TGCT THCA THYM UCEC
ENSG00000253948.1	AC104986.2	10	BRCA HNSC LGG OV PRAD SKCM STAD TGCT THCA THYM
ENSG00000175906.4	ARL4D	10	CESC ESCA HNSC KIRC KIRP LUAD PRAD SKCM TGCT UCEC
ENSG00000259494.1	MRPL46	9	DLBC GBM HNSC KIRP LIHC OV PRAD THCA THYM
ENSG00000147509.12	RGS20	9	BLCA BRCA CESC ESCA HNSC KIRC KIRP LUAD LUSC
ENSG00000226644.4	AL121899.1	9	DLBC GBM HNSC KIRC LGG PRAD THCA THYM UCEC
ENSG00000068001.12	HYAL2	9	BLCA BRCA COAD GBM LUAD PCPG PRAD READ SARC
ENSG00000255462.1	AC104031.1	9	HNSC KIRC KIRP LIHC LUSC OV PAAD THYM UCEC
ENSG00000238005.2	AL391832.2	9	BLCA BRCA LIHC LUSC OV PRAD SARC THYM UCEC
ENSG00000116521.9	SCAMP3	9	BLCA BRCA DLBC LGG PAAD PRAD SARC THCA THYM
ENSG00000132965.8	ALOX5AP	9	ACC BLCA DLBC GBM LAML LGG LUAD LUSC SARC
ENSG00000157045.7	NTAN1	9	BRCA COAD ESCA GBM LGG LUAD LUSC SARC THCA
ENSG00000249264.1	EEF1A1P9	9	BRCA COAD DLBC ESCA GBM HNSC LAML LUAD LUSC
ENSG00000107262.15	BAG1	9	DLBC GBM LGG PRAD SARC TGCT THCA THYM UCEC
ENSG00000166347.17	CYB5A	9	COAD GBM LIHC LUAD LUSC MESO OV READ TGCT
ENSG00000176058.10	TPRN	9	DLBC KIRP LGG PAAD PRAD SARC TGCT THCA THYM
ENSG00000163106.9	HPGDS	9	ACC BLCA GBM LUAD PRAD SARC TGCT THCA UCEC
ENSG00000243199.1	AC115223.1	9	BRCA CESC ESCA HNSC LAML PRAD STAD THCA UCEC
ENSG00000113558.17	SKP1	9	COAD DLBC GBM LGG LUAD LUSC MESO OV STAD
ENSG00000143353.10	LYPLAL1	9	CESC COAD DLBC GBM HNSC LGG LUAD LUSC STAD
ENSG00000110801.12	PSMD9	9	BLCA BRCA DLBC GBM HNSC LGG PRAD THCA THYM
ENSG00000100342.19	APOL1	9	BRCA CESC LGG MESO SARC SKCM TGCT THCA UCEC
ENSG00000137673.7	MMP7	9	BLCA BRCA COAD DLBC GBM LUAD LUSC OV TGCT
ENSG00000203706.7	SERTAD4-AS1	9	BLCA BRCA LGG LUAD MESO OV PRAD TGCT THCA
ENSG00000127528.5	KLF2	9	ACC BLCA COAD LGG PAAD PCPG READ SARC TGCT
ENSG00000198467.12	TPM2	9	BLCA BRCA HNSC LGG PAAD PCPG PRAD TGCT UCEC
ENSG00000204370.7	SDHD	9	BRCA COAD GBM LAML LUAD LUSC OV STAD TGCT
ENSG00000088356.5	PDRG1	9	COAD DLBC GBM HNSC LGG PRAD READ THCA THYM
ENSG00000144029.10	MRPS5	9	BLCA BRCA CESC CHOL HNSC PRAD SARC THCA THYM
ENSG00000271780.1	AL118558.3	9	BLCA DLBC HNSC KIRP LGG PRAD SKCM THCA UCEC
ENSG00000130511.14	SSBP4	9	BLCA BRCA COAD HNSC LGG PRAD READ THCA THYM
ENSG00000111196.8	MAGOHB	9	BRCA COAD GBM HNSC LAML LUSC OV STAD THYM
ENSG00000104964.13	TLE5	9	BRCA ESCA KIRC LUAD PRAD TGCT THCA THYM UCEC
ENSG00000075142.12	SRI	9	COAD DLBC GBM HNSC LAML LUAD LUSC OV STAD
ENSG00000126860.10	EVI2A	9	ACC BLCA GBM LAML LGG LUAD LUSC OV SARC
ENSG00000156253.5	RWDD2B	9	BRCA COAD GBM HNSC LAML LUAD LUSC OV TGCT
ENSG00000232679.1	LINC01705	9	BLCA HNSC KIRC LUAD LUSC OV PAAD SARC STAD
ENSG00000100290.2	BIK	9	COAD OV PAAD PRAD READ TGCT THCA THYM UCEC
ENSG00000181513.13	ACBD4	9	DLBC LGG LIHC PRAD READ SKCM TGCT THCA UCEC
ENSG00000166199.11	ALKBH3	9	BLCA CESC COAD GBM HNSC PRAD SARC THCA THYM
ENSG00000235957.1	COX7CP1	9	BRCA COAD ESCA GBM KIRC OV READ STAD UCS
ENSG00000058799.12	YIPF1	9	COAD GBM HNSC LGG LUAD LUSC MESO PRAD SARC
ENSG00000129911.7	KLF16	9	BLCA BRCA HNSC LGG PRAD SARC THCA THYM UCS
ENSG00000156831.6	NSMCE2	9	COAD GBM HNSC LUAD LUSC OV READ THCA THYM
ENSG00000253978.1	AC026689.1	9	GBM KIRC KIRP LGG OV PRAD SKCM THYM UCEC
ENSG00000132481.5	AC087289.1	9	BLCA BRCA CESC LGG PAAD PRAD SKCM TGCT THCA
ENSG00000109255.10	NMU	9	BRCA CESC COAD HNSC KIRC OV PAAD STAD THCA
ENSG00000225383.5	SFTA1P	9	BLCA BRCA GBM HNSC LGG OV SARC THCA THYM
ENSG00000119640.7	ACYP1	9	BRCA HNSC LGG OV PRAD SKCM STAD TGCT THCA
ENSG00000272369.1	AC008035.1	9	COAD GBM KIRC LIHC LUAD OV SARC THYM UCEC
ENSG00000172156.3	CCL11	9	BLCA BRCA KICH LUAD LUSC OV READ SARC TGCT
ENSG00000128564.6	VGF	9	BLCA BRCA DLBC HNSC KIRC KIRP PRAD TGCT THYM
ENSG00000142544.6	CTU1	9	BRCA COAD DLBC HNSC PRAD READ SARC THCA THYM
ENSG00000140612.12	SEC11A	9	BRCA COAD GBM HNSC LAML LUAD LUSC OV UCEC
ENSG00000013583.7	HEBP1	9	BLCA LAML LGG LUAD LUSC PRAD SARC STAD TGCT
ENSG00000233532.4	LINC00460	9	BLCA BRCA ESCA GBM HNSC KIRC LUAD LUSC PAAD
ENSG00000248367.1	AC008610.1	9	BRCA HNSC LGG PRAD STAD TGCT THCA THYM UCEC
ENSG00000130347.11	RTN4IP1	9	BRCA CHOL COAD HNSC KIRP LGG PRAD THYM UCEC
ENSG00000101335.8	MYL9	9	BLCA BRCA DLBC LGG LUAD PCPG PRAD TGCT THCA
ENSG00000164167.8	LSM6	9	BRCA COAD GBM HNSC LAML LUAD OV STAD THCA
ENSG00000259802.1	AC012640.2	9	GBM HNSC KIRP LIHC LUAD LUSC OV PRAD THYM
ENSG00000271447.4	MMP28	9	CESC COAD HNSC LGG LUAD PAAD PCPG PRAD TGCT
ENSG00000174444.13	RPL4	9	BRCA CESC DLBC HNSC KIRC PRAD THCA THYM UCEC
ENSG00000105373.17	NOP53	9	BRCA CESC DLBC HNSC LGG PRAD THCA THYM UCEC
ENSG00000112335.13	SNX3	9	BRCA COAD ESCA GBM LAML LUAD LUSC OV STAD
ENSG00000213553.4	RPLP0P6	9	BRCA CESC COAD ESCA GBM HNSC LUAD LUSC READ
ENSG00000233593.5	LINC02609	9	BRCA GBM KIRC LGG LIHC LUAD OV PRAD SARC
ENSG00000163453.10	IGFBP7	9	BLCA COAD GBM LGG LUAD LUSC PCPG READ TGCT
ENSG00000231789.2	PIK3CD-AS2	9	BRCA DLBC ESCA GBM KIRP LUAD OV PRAD THYM
ENSG00000233125.2	ACTBP12	9	BLCA BRCA CESC ESCA HNSC LAML LGG LUSC STAD
ENSG00000083457.10	ITGAE	9	BLCA BRCA COAD GBM LGG PRAD SARC TGCT THYM
ENSG00000196839.11	ADA	9	BLCA BRCA COAD LUSC PCPG SARC TGCT THCA THYM
ENSG00000116741.7	RGS2	9	BLCA BRCA GBM HNSC LAML LUSC PCPG PRAD TGCT
ENSG00000115661.12	STK16	9	COAD DLBC GBM HNSC LUAD LUSC PRAD READ THYM
ENSG00000102119.9	EMD	9	BLCA BRCA HNSC LGG OV PRAD READ TGCT THYM
ENSG00000108691.8	CCL2	9	ACC BLCA BRCA GBM KICH KIRP OV SARC TGCT
ENSG00000100196.9	KDELR3	9	BRCA COAD KIRC LUAD LUSC OV SARC STAD TGCT
ENSG00000175768.11	TOMM5	9	BLCA BRCA GBM HNSC KIRC KIRP LUAD LUSC OV
ENSG00000237436.1	CAMTA1-DT	9	CESC DLBC KIRP LGG MESO SARC THCA THYM UCEC
ENSG00000197858.9	GPAA1	9	BRCA COAD HNSC LGG PRAD READ SARC TGCT THYM
ENSG00000245970.2	AP003352.1	9	BRCA CESC COAD HNSC OV PCPG PRAD STAD THYM
ENSG00000269858.4	EGLN2	9	BLCA DLBC HNSC LGG PRAD SARC THCA THYM UCEC
ENSG00000260552.1	AC023043.1	9	BRCA KIRC LUAD LUSC OV PRAD SKCM STAD UCEC
ENSG00000206630.1	SNORD60	9	BRCA COAD HNSC LGG PRAD READ STAD THCA THYM
ENSG00000109220.9	CHIC2	9	BRCA CESC COAD GBM LUAD LUSC OV READ SARC
ENSG00000183726.9	TMEM50A	9	COAD GBM LAML LUAD LUSC OV SARC STAD UCEC
ENSG00000121766.13	ZCCHC17	9	COAD GBM HNSC LAML LUAD LUSC OV SARC TGCT
ENSG00000129991.11	TNNI3	9	CESC HNSC KIRC PCPG PRAD SKCM THCA THYM UCEC
ENSG00000064545.13	TMEM161A	9	BRCA DLBC HNSC KIRC LGG MESO PRAD TGCT THYM
ENSG00000087237.9	CETP	9	BLCA BRCA KICH KIRP LIHC PCPG SARC THYM UCEC
